GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26003","Alger, MI",3,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",12047,11782,12210,11493,11550,11232,10356,10410,10984,11197,10792,10611,11095,10584,10490,10604,10554,11312,11309,10666
 "26003","Alger, MI",3,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",8710,8520,6925,(D),(D),(D),2787,3123,3300,3553,3385,3184,(D),2772,(D),3037,3072,3159,3188,3239
 "26003","Alger, MI",3,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",5236,5735,4739,6888,6326,5924,4217,4555,4860,5116,5217,4847,4893,4512,5830,5709,5768,5464,5677,5623
 "26003","Alger, MI",3,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",61006,61812,63533,60202,61953,61766,62980,49235,50251,49064,46570,49140,43158,51739,44528,46509,54751,50995,53927,57576
 "26003","Alger, MI",3,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",13008,15055,13862,15712,16607,16786,15485,8289,(D),(D),(D),(D),6901,(D),(D),8286,7321,7266,6535,6215
 "26003","Alger, MI",3,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",47994,46698,49688,44316,45137,44756,47368,40991,(D),(D),(D),(D),36256,(D),(D),38192,47531,43779,47583,51649
 "26003","Alger, MI",3,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",9445,5425,5314,(D),(D),(D),28508,5110,23710,24640,6130,6312,7664,8027,7516,7532,7877,7637,7286,25939
 "26003","Alger, MI",3,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",5303,(D),(D),4355,4655,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26003","Alger, MI",3,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26003","Alger, MI",3,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",(D),1115,1179,(D),(D),1357,1370,1438,1875,1694,1613,2053,(D),2612,2453,2475,2815,3173,3117,2491
 "26003","Alger, MI",3,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",12615,13067,14199,14795,13249,13687,13272,13280,12569,12139,12020,11762,12157,12246,11874,10024,9956,11634,10468,10498
 "26003","Alger, MI",3,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",1026,1014,1084,1029,551,309,220,237,205,199,214,265,241,241,248,241,220,198,195,162
 "26003","Alger, MI",3,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",11646,12106,13171,13815,12715,13381,13051,13043,12363,11939,11806,11497,11917,12006,11626,9783,9735,11438,10273,10338
 "26003","Alger, MI",3,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",10941,12011,12289,12976,12355,11419,11525,10605,10269,11223,11242,11258,11718,12122,12709,13939,15442,15815,15788,12261
 "26003","Alger, MI",3,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",1320,1355,1400,1633,942,855,792,822,863,954,903,897,992,(D),938,921,1052,1329,1112,704
 "26003","Alger, MI",3,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",9592,10630,10861,11303,11412,10564,10735,9784,9406,10269,10339,10361,10727,(D),11769,13012,14386,14496,14671,11547
 "26003","Alger, MI",3,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",5344,5681,5059,5594,6420,6446,6146,5710,5464,5249,5120,4852,4803,4977,5062,5040,5160,5939,5600,4911
 "26003","Alger, MI",3,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",76110,70707,65647,62232,62211,60982,57816,56194,53226,52709,50088,47895,44768,44181,44422,44537,44825,45232,44045,42779
 "26003","Alger, MI",3,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",4343,3754,3532,4233,5526,4854,3599,3740,(D),3683,3709,2289,3688,3239,7627,4316,5779,6641,5673,2806
